MTS793|MPT|FRA|1|2|,|/|:|33|1|1|A

Acquisition de données						Temps :	102,02539	Sec	01/07/2008 14:07:04
Temps	Ch 1 Displacement	Ch 1 Force	Ch 1 Extenso externe	Ch 1 Extenso MTS
Sec	mm	kN	mm	mm
508,42773	0,6096704	5,2187428	-0,53615159	0,46515384
508,52734	0,60923302	5,2170568	-0,53629702	0,46533343
508,62695	0,61078298	5,2264414	-0,53646272	0,46540385
508,72656	0,61203068	5,217217	-0,53656304	0,46554109
508,82617	0,61082244	5,2350078	-0,5367046	0,46562514
508,92578	0,61064321	5,2212296	-0,53688979	0,46582818
509,02539	0,60979706	5,2085614	-0,5370664	0,46583134
509,125	0,60973495	5,1965384	-0,53732449	0,46604314
509,22461	0,60962141	5,2026248	-0,53746527	0,46619141
509,32422	0,61220038	5,1998034	-0,53765124	0,46628454
509,42383	0,61053562	5,2099633	-0,53785855	0,46641883
509,52344	0,61031216	5,2077355	-0,53799832	0,46656665
509,62305	0,61192191	5,2104821	-0,53815955	0,46672907
509,72266	0,61148572	5,2026162	-0,53834653	0,46684507
509,82227	0,61206293	5,2150974	-0,53850436	0,46703672
509,92188	0,61168051	5,2039304	-0,53866094	0,46708179
510,02148	0,6118753	5,2078066	-0,53877228	0,46726337

Acquisition de données						Temps :	612,02441	Sec	01/07/2008 14:15:34
Temps	Ch 1 Displacement	Ch 1 Force	Ch 1 Extenso externe	Ch 1 Extenso MTS
Sec	mm	kN	mm	mm
510,12109	0,61151797	5,210382	-0,53895795	0,46734586
510,2207	0,61092883	5,1957278	-0,53918219	0,46745104
510,32031	0,61238438	5,2038374	-0,53931707	0,46760052
510,41992	0,61174387	5,20538	-0,53939307	0,46757028
510,51953	0,61228639	5,2006183	-0,53961807	0,46786979
510,61914	0,61205339	5,2037945	-0,53975427	0,46801108
510,71875	0,61168766	5,2068329	-0,53991026	0,46807915
510,81836	0,61225295	5,2147994	-0,54009819	0,4683733
510,91797	0,61298192	5,1928082	-0,54027253	0,46833295
511,01758	0,61233181	5,1991858	-0,5404436	0,46851856
511,11719	0,61255533	5,1959825	-0,54062045	0,46864411
511,2168	0,61269271	5,2106628	-0,54084861	0,4688209
511,31641	0,61173308	5,2039676	-0,54102844	0,46894965
511,41602	0,61284691	5,1966801	-0,54118907	0,46901453
511,51563	0,61361176	5,2034979	-0,5413816	0,46913666
511,61523	0,61343247	5,1961503	-0,5415433	0,46923921
511,71484	0,61269152	5,1974087	-0,54173386	0,46939072
511,81445	0,61284095	5,1948142	-0,54202831	0,46946439
511,91406	0,61432642	5,2027035	-0,54219747	0,46963674
512,01367	0,61401331	5,2001328	-0,54241782	0,46978897
512,11328	0,61456901	5,1967802	-0,54254109	0,46997479
512,21289	0,61340737	5,1882319	-0,54278409	0,47002876
512,3125	0,61418539	5,1984096	-0,54295802	0,47028628
512,41211	0,61416507	5,2028193	-0,54315859	0,47039673
512,51172	0,61414355	5,1960421	-0,54331356	0,47041363
512,61133	0,61451042	5,1912804	-0,54354495	0,47062692
512,71094	0,61441845	5,1980219	-0,54372305	0,47072497
512,81055	0,61484748	5,1853976	-0,54387158	0,47074905
512,91016	0,61539358	5,1854196	-0,54407948	0,47088513
513,00977	0,6158585	5,1981659	-0,54426336	0,47109446
513,10938	0,61588836	5,1914663	-0,54455942	0,47111526
513,20898	0,61554301	5,2035956	-0,54473752	0,47142956
513,30859	0,61457855	5,1948471	-0,54494554	0,47144371
513,4082	0,61503625	5,194994	-0,54513371	0,471573
513,50781	0,61707747	5,1854692	-0,54528034	0,47163311
513,60742	0,61557645	5,1805601	-0,54544771	0,47181535
513,70703	0,61682647	5,2019181	-0,54565424	0,47205129
513,80664	0,61606401	5,2020822	-0,5457657	0,47212687
513,90625	0,61418897	5,1757474	-0,54597473	0,47219002
514,00586	0,61669862	5,1805983	-0,54616892	0,47231808
514,10547	0,61609393	5,1762848	-0,54632461	0,47251374
514,20508	0,61760092	5,1911306	-0,54650658	0,47257525
514,30469	0,61659586	5,1771011	-0,5466103	0,47271541
514,4043	0,61632693	5,1850109	-0,546794	0,47285134
514,50391	0,61620623	5,188952	-0,54698235	0,47300312
514,60352	0,61674285	5,1783786	-0,54708445	0,47313952
514,70313	0,61708701	5,1870003	-0,54733193	0,47336712
514,80273	0,61670578	5,1650205	-0,5475294	0,47340843
514,90234	0,61742759	5,1829853	-0,54769731	0,47354782
515,00195	0,61752921	5,1807718	-0,5477736	0,4737924
515,10156	0,61802876	5,1759067	-0,54797673	0,47375831
515,20117	0,61830598	5,1829758	-0,54818922	0,47402364
515,30078	0,61709541	5,1830821	-0,54832256	0,47416842
515,40039	0,61766064	5,1806979	-0,548513	0,47431976
515,5	0,61716348	5,1742916	-0,54858035	0,47436273
515,59961	0,61864656	5,1789737	-0,54872268	0,47453114
515,69922	0,61831915	5,191525	-0,54889417	0,47470784
515,79883	0,61817217	5,1860142	-0,54909444	0,47478518
515,89844	0,61821514	5,178215	-0,54927772	0,47491112
515,99805	0,61855578	5,1766829	-0,54947054	0,47490022
516,09766	0,61957753	5,1959815	-0,54969287	0,47516707
516,19727	0,61880076	5,1590815	-0,54990286	0,47525388
516,29688	0,61897165	5,1777387	-0,55009419	0,47546118
516,39648	0,61946166	5,1758456	-0,55026537	0,47558326
516,49609	0,61898959	5,1663651	-0,55043185	0,47574228
516,5957	0,61987513	5,1731167	-0,55063373	0,4758099
516,69531	0,61825699	5,1699247	-0,55075979	0,4758845
516,79492	0,61936605	5,1900458	-0,55104071	0,47611585
516,89453	0,61932421	5,1657972	-0,55130368	0,47623885
516,99414	0,62004602	5,1748219	-0,55151647	0,47642553
517,09375	0,61973053	5,1645555	-0,55171585	0,4764877
517,19336	0,62024677	5,1663556	-0,55185324	0,47662422
517,29297	0,61994445	5,1740689	-0,55207008	0,47675771
517,39258	0,61954886	5,1694274	-0,55226231	0,47691277
517,49219	0,62026948	5,1715937	-0,55244511	0,47704607
517,5918	0,62101883	5,1662321	-0,55266464	0,47713736
517,69141	0,61947954	5,1658583	-0,55287278	0,47727671
517,79102	0,62069732	5,1664419	-0,55301511	0,47749719
517,89063	0,62189239	5,165494	-0,55321896	0,47750646
517,99023	0,62047029	5,1664844	-0,55343068	0,47764435
518,08984	0,62173349	5,1682124	-0,55366153	0,47780347
518,18945	0,6215542	5,156559	-0,55385852	0,47787577
518,28906	0,62114072	5,1541176	-0,55397278	0,47803801
518,38867	0,62230355	5,1716533	-0,55415338	0,47813749
518,48828	0,62292737	5,1715751	-0,55426514	0,47828382
518,58789	0,62132478	5,1709538	-0,55444038	0,47835806
518,6875	0,62316036	5,1718612	-0,55463529	0,4786382
518,78711	0,62097102	5,1589789	-0,55482841	0,47877598
518,88672	0,62170118	5,1586938	-0,55498666	0,47882563
518,98633	0,6224314	5,1597304	-0,55515254	0,47891545
519,08594	0,62305999	5,1670709	-0,55527782	0,47918615
519,18555	0,62204182	5,1608486	-0,55551761	0,47929472
519,28516	0,62201673	5,1573586	-0,55574203	0,47925767
519,38477	0,62322372	5,1540122	-0,5558815	0,47949296
519,48438	0,62166893	5,1542749	-0,55601722	0,4795523
519,58398	0,62261182	5,1602769	-0,55622643	0,4797245
519,68359	0,62297875	5,1650615	-0,5563814	0,47987401
519,7832	0,62408894	5,1552429	-0,55662519	0,48008007
519,88281	0,622962	5,1690884	-0,55676663	0,48020053
519,98242	0,62368739	5,1504116	-0,55692965	0,4803077
520,08203	0,62322491	5,1559758	-0,55711067	0,48045176
520,18164	0,6251753	5,1565456	-0,55729353	0,48053259
520,28125	0,62368983	5,1524191	-0,55741841	0,48064005
520,38086	0,62407225	5,1495934	-0,55755788	0,4807471
520,48047	0,62371373	5,1538191	-0,55771196	0,48098943
520,58008	0,62481195	5,1448312	-0,55788523	0,48105857
520,67969	0,6246841	5,1567373	-0,55808926	0,48126623
520,7793	0,62437099	5,1399169	-0,55828863	0,48130336
520,87891	0,62327272	5,1390157	-0,55848396	0,48142844
520,97852	0,62518483	5,1565733	-0,55868173	0,48157313
521,07813	0,62451202	5,1548119	-0,55887991	0,48173219
521,17773	0,62427777	5,1491146	-0,55905336	0,48184115
521,27734	0,62605244	5,1437497	-0,55927271	0,48192996
521,37695	0,6247319	5,1551657	-0,5595029	0,48218781
521,47656	0,62565213	5,1501856	-0,55967963	0,48227397
521,57617	0,62649703	5,1458974	-0,55987799	0,48238721
521,67578	0,62606204	5,1498008	-0,56007499	0,48257419
521,77539	0,62662727	5,1420736	-0,56029058	0,48272708
521,875	0,62642056	5,1436687	-0,56041127	0,48276588
521,97461	0,62473786	5,1410666	-0,56061691	0,48289666
522,07422	0,62561148	5,148387	-0,5607844	0,48310569
522,17383	0,62661058	5,1501455	-0,56096888	0,48311964
522,27344	0,62652928	5,1480851	-0,56115425	0,48338112
522,37305	0,62533063	5,1374464	-0,56137109	0,48340499
522,47266	0,62633449	5,1388097	-0,56154662	0,48352939
522,57227	0,62669539	5,1497312	-0,56189114	0,48380524
522,67188	0,62667751	5,1422687	-0,56211197	0,48392007
522,77148	0,62768376	5,1461692	-0,56233799	0,4841404
522,87109	0,62620664	5,1346965	-0,56249762	0,48421916
522,9707	0,62772316	5,1457191	-0,56270653	0,48442101
523,07031	0,62696791	5,1504421	-0,56293839	0,4845126
523,16992	0,62838644	5,1473784	-0,56311929	0,4847064
523,26953	0,62750566	5,1342635	-0,56335008	0,48473126
523,36914	0,62758577	5,1380944	-0,56346154	0,48489907
523,46875	0,62729412	5,1330929	-0,56365663	0,48496073
523,56836	0,62836254	5,1272326	-0,56373543	0,48511696
523,66797	0,62714952	5,1299691	-0,56386894	0,48516628
523,76758	0,62813669	5,1383414	-0,56403852	0,48535684
523,86719	0,62780327	5,1368413	-0,56429499	0,48546225
523,9668	0,62860632	5,1323404	-0,56444949	0,4856146
524,06641	0,62753797	5,1475716	-0,56461596	0,48582801
524,16602	0,62837929	5,1379423	-0,56482279	0,48585272
524,26563	0,62915844	5,1405177	-0,56498832	0,48600632
524,36523	0,62895411	5,1387634	-0,56516433	0,48617867
524,46484	0,6289565	5,1282177	-0,56536531	0,48634133
524,56445	0,62845695	5,1316824	-0,56553179	0,48647812
524,66406	0,62915367	5,1322789	-0,56569701	0,48649457
524,76367	0,6300739	5,1427999	-0,56589222	0,4867377
524,86328	0,62996989	5,1317525	-0,56601053	0,48683596
524,96289	0,62875575	5,1136813	-0,56613588	0,48683858
525,0625	0,62972373	5,1296148	-0,56630844	0,48712036
525,16211	0,62948114	5,1351662	-0,56647038	0,48727342
525,26172	0,6301468	5,1230068	-0,56664056	0,48728168
525,36133	0,62905568	5,1307225	-0,56678301	0,48739657
525,46094	0,63080883	5,1200862	-0,56695229	0,48753104
525,56055	0,6292935	5,1250634	-0,56712335	0,48765847
525,66016	0,63015157	5,1139007	-0,56731188	0,48772705
525,75977	0,6301145	5,1288424	-0,56748712	0,48797271
525,85938	0,63114226	5,1375027	-0,5677042	0,48811182
525,95898	0,63068694	5,1285806	-0,56798345	0,48823759
526,05859	0,63134545	5,1211057	-0,56813335	0,48843607
526,1582	0,63080287	5,1317987	-0,56828165	0,48857805
526,25781	0,63126898	5,1221437	-0,56851649	0,48861909
526,35742	0,63146496	5,121336	-0,56863821	0,48876634
526,45703	0,63085186	5,1170082	-0,56881851	0,48884159
526,55664	0,63207805	5,1231656	-0,56898648	0,48898453
526,65625	0,63103473	5,1184435	-0,56921148	0,48901474
526,75586	0,63228953	5,1264915	-0,56946462	0,48926339
526,85547	0,63147211	5,120429	-0,56963795	0,48941639
526,95508	0,63184142	5,1133037	-0,56977546	0,48945317
527,05469	0,63200754	5,1254177	-0,56997174	0,48961103
527,1543	0,63270426	5,1230116	-0,57013088	0,48982641
527,25391	0,63266003	5,132741	-0,57036901	0,48992378
527,35352	0,6332038	5,1244435	-0,5706268	0,49006429
527,45313	0,63205892	5,1101317	-0,57092154	0,49012169
527,55273	0,63312972	5,1302929	-0,57106817	0,4903287
527,65234	0,63230985	5,108151	-0,57124382	0,49033594
527,75195	0,6333161	5,1129689	-0,57146257	0,49053547
527,85156	0,63241386	5,1156726	-0,57167166	0,49069086
527,95117	0,63268989	5,1254916	-0,57182646	0,49090183
528,05078	0,63357544	5,1150289	-0,57204747	0,49100098
528,15039	0,63311416	5,11731	-0,57219481	0,49109283
528,25	0,6334703	5,1146951	-0,57236367	0,49133167
528,34961	0,63276279	5,1111202	-0,57253325	0,4912779
528,44922	0,63376427	5,114049	-0,5726772	0,49154282
528,54883	0,63355154	5,102591	-0,572842	0,49156606
528,64844	0,63423991	5,1174359	-0,57301199	0,49184152
528,74805	0,63339263	5,0991416	-0,57318187	0,49188381
528,84766	0,63495576	5,1144257	-0,57335281	0,49206612
528,94727	0,63404036	5,11759	-0,57351017	0,49223122
529,04688	0,63359457	5,1097145	-0,57372606	0,492264
529,14648	0,63426381	5,1011124	-0,57385838	0,49243903
529,24609	0,63559633	5,1065936	-0,57401693	0,49258962
529,3457	0,63350374	5,1015067	-0,57424778	0,49264115
529,44531	0,6356501	5,1078105	-0,57439899	0,49276623
529,54492	0,63505375	5,0974255	-0,57453984	0,49294165
529,64453	0,63527602	5,1057582	-0,57466948	0,49298909
529,74414	0,63607436	5,1125236	-0,57480061	0,49326503
529,84375	0,63540155	5,1103749	-0,57500607	0,49333295
529,94336	0,63471794	5,0991154	-0,57516432	0,49347484
530,04297	0,63563097	5,1122394	-0,5753929	0,49358705
530,14258	0,63651174	5,1090026	-0,575634	0,49370226
530,24219	0,63527966	5,0906549	-0,57578778	0,49395725
530,3418	0,63568115	5,106946	-0,57602769	0,49407956
530,44141	0,6363982	5,1042914	-0,57616496	0,49412429
530,54102	0,63611257	5,092473	-0,57639056	0,49424097
530,64063	0,63657987	5,0993233	-0,57657546	0,49448937
530,74023	0,63581502	5,0933175	-0,5768261	0,49460542
530,83984	0,63628709	5,1129942	-0,57696408	0,49478668
530,93945	0,63738775	5,1008325	-0,57721442	0,49486274
531,03906	0,63570029	5,0990815	-0,57732546	0,49500462
531,13867	0,63677347	5,0951066	-0,57753944	0,4950704
531,23828	0,6380319	5,0897346	-0,57769006	0,49513179
531,33789	0,63740927	5,0873976	-0,57791972	0,49528795
531,4375	0,63788366	5,0933824	-0,57801777	0,49536613
531,53711	0,63753593	5,1018138	-0,57819134	0,49557015
531,63672	0,63708657	5,1024156	-0,57846791	0,49565357
531,73633	0,6384095	5,1014709	-0,57865703	0,49583349
531,83594	0,63743317	5,0957332	-0,57889497	0,49601331
531,93555	0,63806057	5,0962887	-0,57908916	0,49613377
532,03516	0,63780481	5,09303	-0,57928836	0,49620098
532,13477	0,63746184	5,0924416	-0,57962948	0,4963896
532,23438	0,6380713	5,0832028	-0,57983154	0,49631855
532,33398	0,63872981	5,0941339	-0,57996488	0,4965879
532,43359	0,63867003	5,0878644	-0,58020258	0,4966684
532,5332	0,63799363	5,0916591	-0,58034039	0,49685472
532,63281	0,63867241	5,10042	-0,58050102	0,49695936
532,73242	0,63837963	5,083437	-0,58068192	0,49698982
532,83203	0,63923413	5,0830717	-0,58084303	0,49710807
532,93164	0,63815618	5,0820346	-0,58099902	0,49727011
533,03125	0,63885885	5,0912123	-0,58121109	0,49749139
533,13086	0,6397934	5,0787253	-0,58138186	0,49754763
533,23047	0,63956994	5,0739021	-0,58157408	0,49762985
533,33008	0,63943726	5,0820527	-0,58170235	0,49780023
533,42969	0,63866287	5,0729485	-0,58189058	0,49792215
533,5293	0,64043874	5,091928	-0,58206356	0,49812788
533,62891	0,63907039	5,0928731	-0,58221155	0,49829781
533,72852	0,63965118	5,0803671	-0,58239275	0,49832806
533,82813	0,63905966	5,0774498	-0,58256394	0,4985438
533,92773	0,64087379	5,0939512	-0,58275604	0,49875787
534,02734	0,64109248	5,0713415	-0,58289552	0,49876866
534,12695	0,63968468	5,0912075	-0,58308417	0,49891171
534,22656	0,64103746	5,0850992	-0,58318639	0,49903297
534,32617	0,64074826	5,0773196	-0,58333212	0,4991273
534,42578	0,64114028	5,0770507	-0,5835008	0,49928063
534,52539	0,64005154	5,0715971	-0,58366126	0,49943155
534,625	0,64151311	5,0770454	-0,58385259	0,49950027
534,72461	0,64096099	5,0679231	-0,58401322	0,49958667
534,82422	0,64084268	5,0798206	-0,58419234	0,49976084
534,92383	0,64095265	5,0746245	-0,58437461	0,49993727
535,02344	0,64101118	5,0692635	-0,58457947	0,50001478
535,12305	0,64001691	5,0733294	-0,58470839	0,50016129
535,22266	0,64286715	5,0691009	-0,58486229	0,5003351
535,32227	0,64087379	5,067956	-0,58496797	0,50038218
535,42188	0,64231622	5,0825043	-0,58518147	0,50062495
535,52148	0,64232099	5,0728965	-0,58540857	0,50065881
535,62109	0,64335352	5,0674105	-0,58561182	0,50085771
535,7207	0,64260066	5,0695939	-0,58581507	0,50089824
535,82031	0,64316112	5,0789924	-0,58601403	0,50112736
535,91992	0,64321131	5,0732174	-0,58623248	0,50128412
536,01953	0,64271897	5,0686655	-0,58642471	0,50135654
536,11914	0,64302611	5,0672708	-0,58666432	0,50151098
536,21875	0,64242375	5,0579438	-0,58682585	0,50147069
536,31836	0,64327228	5,0700011	-0,58697397	0,50165653
536,41797	0,64225405	5,063149	-0,58719152	0,50183463
536,51758	0,64409328	5,0702076	-0,58738178	0,50194168
536,61719	0,64374077	5,0619783	-0,58759874	0,50203639
536,7168	0,64373118	5,0717902	-0,58778161	0,50227565
536,81641	0,64370489	5,0770721	-0,58802044	0,50228536
536,91602	0,64274287	5,0475755	-0,5881452	0,50238466
537,01563	0,64518678	5,064868	-0,58836377	0,50260019
537,11523	0,64355433	5,0713043	-0,58857119	0,50267345
537,21484	0,64432514	5,0666661	-0,58876479	0,50283724
537,31445	0,6446538	5,0506954	-0,58891124	0,50290841
537,41406	0,64401442	5,0638471	-0,58907008	0,5030902
537,51367	0,64458925	5,0607333	-0,58926964	0,50324702
537,61328	0,64506847	5,0519314	-0,58943725	0,50326443
537,71289	0,64472669	5,0702982	-0,58955467	0,50349957
537,8125	0,64481753	5,0510674	-0,58972472	0,50357729
537,91211	0,64465499	5,0671058	-0,58990413	0,50380617
538,01172	0,64524895	5,0789652	-0,59014076	0,50393689
538,11133	0,64516765	5,0611024	-0,59026784	0,50400126
538,21094	0,64573771	5,0620689	-0,5904839	0,50418496
538,31055	0,64499319	5,068656	-0,59068674	0,50438005
538,41016	0,64588708	5,0450397	-0,59084678	0,50445789
538,50977	0,6466651	5,0684037	-0,59101707	0,50461781
538,60938	0,64562899	5,0419149	-0,59123105	0,50464559
538,70898	0,64599824	5,0491695	-0,59136444	0,50481266
538,80859	0,64548677	5,0555291	-0,59153473	0,50503951
538,9082	0,64492267	5,0527663	-0,59169894	0,50502563
539,00781	0,64742875	5,0568237	-0,59192485	0,50526512
539,10742	0,64647627	5,0507421	-0,59204155	0,50528562
539,20703	0,64647627	5,0519843	-0,59219605	0,50548655
539,30664	0,64716703	5,0478568	-0,59238666	0,50563228
539,40625	0,64641893	5,0544243	-0,59253669	0,50566846
539,50586	0,64757216	5,0591149	-0,59274727	0,50588024
539,60547	0,64702243	5,0452223	-0,59292054	0,50590515
539,70508	0,64677143	5,055162	-0,59311503	0,5062443
539,80469	0,64727217	5,0449767	-0,59333646	0,5062229
539,9043	0,64736778	5,050139	-0,59354955	0,50639409
540,00391	0,64801431	5,0491142	-0,59375441	0,50665778
540,10352	0,64717895	5,0511842	-0,59394157	0,50674754
540,20313	0,64791036	5,052062	-0,59414232	0,50686032
540,30273	0,64867759	5,0519133	-0,59432244	0,5070039
540,40234	0,64776099	5,0542564	-0,59449399	0,50712562
540,50195	0,64760679	5,0612907	-0,59473419	0,50738716
540,60156	0,64766777	5,0435843	-0,5949285	0,50741911
540,70117	0,64827484	5,0319295	-0,59511191	0,507388
540,80078	0,64805019	5,0319166	-0,59533173	0,5075587
540,90039	0,64899188	5,0538802	-0,5955165	0,50784177
541	0,64813262	5,0428076	-0,59575623	0,50788552
541,09961	0,64842546	5,0449929	-0,59593344	0,50811958
541,19922	0,64934921	5,0473857	-0,59617645	0,50826335
541,29883	0,64916402	5,0398803	-0,59638852	0,50827545
541,39844	0,64854014	5,0482969	-0,59663975	0,50843632
541,49805	0,650518	5,0588789	-0,59683955	0,50869119
541,59766	0,64978904	5,0420876	-0,59709364	0,50875407
541,69727	0,6492154	5,0320616	-0,59723222	0,50886524
541,79688	0,65041524	5,0651016	-0,59743053	0,50910592
541,89648	0,64917475	5,0312719	-0,59765929	0,50913584
541,99609	0,64986789	5,0395904	-0,59784108	0,50929332
542,0957	0,65055388	5,0542226	-0,59807426	0,50945234
542,19531	0,65097332	5,0415459	-0,59825921	0,50960135
542,29492	0,64993602	5,0276074	-0,5983966	0,5096463
542,39453	0,6502527	5,0361366	-0,59854442	0,50975794
542,49414	0,65039253	5,0446014	-0,59870577	0,50987864
542,59375	0,65046781	5,0326304	-0,59888715	0,51007819
542,69336	0,65059686	5,0364666	-0,59905952	0,51019436
542,79297	0,65138203	5,0310636	-0,59925014	0,51031119
542,89258	0,65077615	5,0398431	-0,59942925	0,51048344
542,99219	0,64969701	5,0288262	-0,59963888	0,51057583
543,0918	0,65167367	5,0318241	-0,59984767	0,5107981
543,19141	0,65229988	5,0407033	-0,60008442	0,5110122
543,29102	0,65027541	5,0268092	-0,60026652	0,51110792
543,39063	0,651241	5,0361447	-0,60043299	0,51119089
543,49023	0,65173221	5,0205903	-0,60056484	0,51133043
543,58984	0,65265238	5,0388765	-0,60073292	0,51150453
543,68945	0,65259147	5,0253506	-0,60091949	0,51162916
543,78906	0,65218991	5,0280943	-0,60105449	0,51176476
543,88867	0,65191984	5,0231323	-0,60121453	0,5119012
543,98828	0,6518051	5,0184608	-0,6013369	0,51194268
544,08789	0,65203816	5,0164285	-0,60152775	0,51208276
544,1875	0,6527552	5,0253687	-0,60169035	0,5122838
544,28711	0,65200227	5,0110517	-0,60183638	0,5123353
544,38672	0,6533826	5,0243278	-0,60205048	0,51254702
544,48633	0,65296072	5,0269847	-0,60220277	0,51268458
544,58594	0,65378177	5,031168	-0,60248053	0,51286972
544,68555	0,65423232	5,0282364	-0,60263669	0,51300663
544,78516	0,6537531	5,0094423	-0,60291088	0,51299959
544,88477	0,6540423	5,017736	-0,60307807	0,51321858
544,98438	0,65366346	5,0250139	-0,60326612	0,51343518
545,08398	0,65255558	5,0011525	-0,60351843	0,5133695
545,18359	0,65425503	5,0231652	-0,60363555	0,51362848
545,2832	0,65357739	5,0099969	-0,60383892	0,51370639
545,38281	0,65434104	5,0225577	-0,60404086	0,51391
545,48242	0,6533097	5,0193582	-0,60425812	0,51399773
545,58203	0,65427411	5,0137706	-0,6044144	0,51410383
545,68164	0,65439844	5,0126195	-0,60464615	0,51427072
545,78125	0,65446413	5,0125155	-0,60481304	0,51439136
545,88086	0,65507603	5,0077243	-0,60501659	0,51444793
545,98047	0,65494454	5,0119472	-0,60522997	0,51467556
546,08008	0,65405899	5,0094132	-0,60543233	0,5147689
546,17969	0,65488243	4,997335	-0,60568058	0,5148198
546,2793	0,6551047	5,0172763	-0,60592389	0,51506239
546,37891	0,6552971	5,016901	-0,60611552	0,5151704
546,47852	0,6552828	4,9898877	-0,60632759	0,51512825
546,57813	0,65566278	5,005446	-0,60643905	0,51535481
546,67773	0,65588033	4,9910302	-0,606673	0,51547939
546,77734	0,65567714	5,016706	-0,60688788	0,51566607
546,87695	0,65583611	5,0197535	-0,60701782	0,51586103
546,97656	0,65655196	5,0098281	-0,60725623	0,5158627
547,07617	0,65501267	5,0200562	-0,6074754	0,51609606
547,17578	0,656295	5,0038743	-0,60766482	0,51616269
547,27539	0,65582174	5,0077834	-0,6078214	0,51624691
547,375	0,65646708	5,0092659	-0,60805881	0,51650554
547,47461	0,65550148	4,9984365	-0,60816789	0,51666743
547,57422	0,65661407	5,0057373	-0,60841179	0,51683271
547,67383	0,65699053	5,0073571	-0,60856169	0,51689893
547,77344	0,65724987	5,0121398	-0,60877299	0,5171752
547,87305	0,65656149	4,9951849	-0,60897881	0,51722288
547,97266	0,65782827	4,9987483	-0,60917729	0,51739371
548,07227	0,65654117	5,0070381	-0,60936546	0,51759362
548,17188	0,65730363	5,0012784	-0,60959703	0,51760012
548,27148	0,65750319	4,9989657	-0,60973012	0,51767176
548,37109	0,65814018	4,9982452	-0,60997552	0,51791024
548,4707	0,65825731	5,0110712	-0,61013824	0,51811576
548,57031	0,65696186	5,0027409	-0,6103698	0,51820016
548,66992	0,65766096	4,9982767	-0,610506	0,51836711
548,76953	0,65813422	4,9889708	-0,61065918	0,51843852
548,86914	0,6590389	4,9805675	-0,61082923	0,51858217
548,96875	0,65812945	4,9852886	-0,61099416	0,51867133
549,06836	0,65797168	4,9941835	-0,61123842	0,51892751
549,16797	0,65922409	4,9876089	-0,61139876	0,51893997
549,26758	0,65880823	4,9986472	-0,61157799	0,51914799
549,36719	0,65854532	4,9932885	-0,61180079	0,51928204
549,4668	0,65920502	4,9952335	-0,61196798	0,5194298
549,56641	0,65858001	4,9959512	-0,61212742	0,51952869
549,66602	0,65993994	4,99231	-0,61232948	0,51966083
549,76563	0,65942013	4,9763212	-0,61250204	0,51971853
549,86523	0,65967584	4,9935884	-0,61270589	0,51985556
549,96484	0,6601969	5,0030255	-0,61289781	0,52000201
550,06445	0,65966988	4,9956021	-0,61311626	0,52020061
550,16406	0,65985632	4,9755421	-0,61330372	0,52027637
550,26367	0,66000211	4,9857283	-0,6134904	0,52035278
550,36328	0,65992445	4,9726224	-0,61371648	0,52038783
550,46289	0,66019332	4,982687	-0,61388129	0,52061188
550,5625	0,65898031	4,9810033	-0,6140328	0,52072233
550,66211	0,66026741	4,9958386	-0,61427826	0,52093905
550,76172	0,66056979	4,9859514	-0,61450386	0,52112865
550,86133	0,65984434	4,9746428	-0,61476892	0,52119887
550,96094	0,66029251	4,9762807	-0,61499691	0,52136528
551,06055	0,66047299	4,9916101	-0,61517262	0,52147794
551,16016	0,66135734	4,9695058	-0,61539555	0,52161801
551,25977	0,66061038	4,9877825	-0,61555719	0,52187461
551,35938	0,66154134	4,9813986	-0,615812	0,52198392
551,45898	0,66070122	4,9787455	-0,61592603	0,52205217
551,55859	0,66175765	4,9872127	-0,61620498	0,52213812
551,6582	0,66168356	4,9794173	-0,61635667	0,52227682
551,75781	0,66154498	4,9833641	-0,616579	0,52246445
551,85742	0,66169196	4,980639	-0,61669713	0,52252799
551,95703	0,66113502	4,9707227	-0,61687404	0,5227052
552,05664	0,66217595	5,004138	-0,61703467	0,52295768
552,15625	0,66261214	4,9792185	-0,61730272	0,52294564
552,25586	0,66144216	4,9705658	-0,61745113	0,5230872
552,35547	0,66190106	4,9737625	-0,61770386	0,52329421
552,45508	0,66262174	4,964922	-0,61793065	0,52339512
552,55469	0,66301012	4,974515	-0,61811006	0,52352601
552,6543	0,66368532	4,9708571	-0,61829889	0,52369237
552,75391	0,66188914	4,9564719	-0,61844027	0,52375197
552,85352	0,66311884	4,9617295	-0,6185683	0,52391547
552,95313	0,66337341	4,9752307	-0,6187526	0,52411526
553,05273	0,66378933	4,9720931	-0,61888897	0,52413797
553,15234	0,66401279	4,9712386	-0,61904484	0,52429038
553,25195	0,66231221	4,9650393	-0,61919874	0,52439415
553,35156	0,66336387	4,9658737	-0,61938578	0,52457786
553,45117	0,66306984	4,9695354	-0,61956382	0,52463865
553,55078	0,66434145	4,9730339	-0,61976218	0,52481157
553,65039	0,6636734	4,9583197	-0,61985081	0,5249331
553,75	0,66407973	4,9693313	-0,62006319	0,52512801
553,84961	0,66446215	4,9615855	-0,62020862	0,5251655
553,94922	0,66338056	4,9559436	-0,62041646	0,52533787
554,04883	0,66380006	4,9798589	-0,62058574	0,5255211
554,14844	0,66481584	4,9664769	-0,62083995	0,52571213
554,24805	0,66490191	4,9489965	-0,62107199	0,52578247
