MTS793|MPT|FRA|1|2|,|/|:|33|1|1|A

Acquisition de données						Temps :	532,43457	Sec	06/03/2012 12:10:18
Temps	Ch 1 Deplacement	Ch 1 Extenso	Ch 1 Extenso-ext	Ch 1 Force
Sec	mm	mm	mm	kN
92,707031	0,9252423	0,37927535	0,095449202	6,8765564
92,907227	0,92649102	0,38006616	0,095676422	6,8645172
93,107422	0,92912078	0,38105744	0,095891602	6,8586364
93,307617	0,93191028	0,38205954	0,096077912	6,8749337
93,507813	0,9326309	0,38301378	0,09636692	6,861186
93,708008	0,93614101	0,38399267	0,096564561	6,8915544
93,908203	0,93731344	0,38502911	0,096768521	6,8855829
94,108398	0,93905687	0,38606846	0,097060747	6,8875265
94,308594	0,9416151	0,38684419	0,097214855	6,8728991
94,508789	0,94339371	0,38790923	0,097460568	6,8772793
94,708984	0,94552636	0,38891393	0,09771248	6,889586
94,90918	0,94781458	0,38980529	0,097938627	6,8813305
95,109375	0,94950914	0,39080447	0,098142706	6,8945661
95,30957	0,95118582	0,39190829	0,098367311	6,8902526
95,509766	0,95296144	0,39293408	0,098638542	6,9111609
95,709961	0,95535278	0,39381465	0,098812208	6,9045148
95,910156	0,95732212	0,39473507	0,099069729	6,896307
96,110352	0,95889032	0,39567518	0,09933655	6,8922858
96,310547	0,96121609	0,39682618	0,099543974	6,900547
96,510742	0,9635812	0,39777961	0,099765472	6,9017916
96,710938	0,96466362	0,39864492	0,10001726	6,9090962
96,911133	0,96746802	0,39966765	0,1002582	6,9129648
97,111328	0,96940458	0,40067497	0,10043843	6,8932896
97,311523	0,97024858	0,40157637	0,10070585	6,9032621
97,511719	0,97350836	0,40269342	0,10093211	6,9060116
97,711914	0,97471833	0,40351561	0,10111652	6,9126201
97,912109	0,97688556	0,4045991	0,10138954	6,9172897
98,112305	0,9795332	0,40551931	0,1016046	6,9159985
98,3125	0,98108828	0,40641004	0,10182609	6,9098082
98,512695	0,98213375	0,40751061	0,10205439	6,9318709
98,712891	0,98520577	0,40839145	0,10229617	6,9147549
98,913086	0,98687887	0,40945628	0,10252661	6,9288077
99,113281	0,9883517	0,41032699	0,10275156	6,9130893
99,313477	0,99122584	0,41147515	0,103016	6,9307723
99,513672	0,99332929	0,41232511	0,10323046	6,9227386
99,713867	0,99603117	0,41348448	0,10344253	6,9342031
99,914063	0,99758685	0,41438949	0,10367214	6,9311113
100,11426	0,99968433	0,41551307	0,10395268	6,9320874
100,31445	1,0016048	0,4164899	0,10417	6,93785
100,51465	1,0030591	0,41744837	0,10438614	6,9355669
100,71484	1,0039234	0,41846159	0,10463399	6,9394779
100,91504	1,0067415	0,41950053	0,10485715	6,9436927
101,11523	1,009053	0,42048123	0,10504872	6,9438319
101,31543	1,0109502	0,42138937	0,10530385	6,951982
101,51563	1,0131347	0,42238694	0,10554323	6,946013
101,71582	1,0147947	0,42331976	0,10577177	6,9411407
101,91602	1,0181653	0,42432246	0,10600937	6,958045
102,11621	1,0202062	0,42529586	0,10618578	6,9545927
102,31641	1,0207272	0,42621714	0,10642445	6,9565392
102,5166	1,0238409	0,4271304	0,10663402	6,9516697
102,7168	1,0266626	0,42810127	0,10689941	6,9595599
102,91699	1,0265827	0,42921561	0,10711745	6,9610825
103,11719	1,0297602	0,43019882	0,10737199	6,9563351
103,31738	1,0308397	0,43122375	0,10758048	6,9663706
103,51758	1,0329652	0,4322207	0,10777717	6,9646363
103,71777	1,0365832	0,43331572	0,10806928	6,9703984
103,91797	1,0365361	0,4341819	0,10824784	6,9676738
104,11816	1,0390162	0,4352023	0,10853577	6,9640675
104,31836	1,0409451	0,43618655	0,10873759	6,9704695
104,51855	1,0428715	0,4371115	0,10900775	6,9558697
104,71875	1,0452622	0,43813285	0,10922138	6,9717317
104,91895	1,0483813	0,43922243	0,10945575	6,9896755
105,11914	1,0492635	0,44025186	0,10968882	6,9820471
105,31934	1,05138	0,441084	0,10986845	6,972208
105,51953	1,0539573	0,44222873	0,11015125	6,9937534
105,71973	1,0545355	0,44312379	0,11037096	6,9892526
105,91992	1,056909	0,44412032	0,11060128	6,9760308
106,12012	1,0589755	0,44522014	0,11083364	6,9871645
106,32031	1,0613841	0,44616547	0,11104869	6,9860945
106,52051	1,062206	0,44705191	0,11128307	6,9790168
106,7207	1,0655117	0,44808018	0,11149849	6,9916644
106,9209	1,0676885	0,4490605	0,11172833	6,9984703
107,12109	1,0683227	0,44999975	0,11196724	6,9816046
107,32129	1,0718751	0,45109668	0,11218719	6,9933276
107,52148	1,0739946	0,45209253	0,11241823	6,9962196
107,72168	1,0749912	0,45312306	0,11271475	7,0057249
107,92188	1,0778713	0,45409182	0,11284059	6,9942107
108,12207	1,0791725	0,45511782	0,1130993	7,0076671
108,32227	1,0813582	0,45622006	0,11339666	7,0063872
108,52246	1,0840213	0,45726725	0,11360086	7,0151734
108,72266	1,0854042	0,45817384	0,11384645	7,0012794
108,92285	1,0879606	0,4592084	0,1140423	7,0182028
109,12305	1,0882658	0,45998755	0,1142669	6,9915991
109,32324	1,0916299	0,46101871	0,11455185	7,0147519
109,52344	1,0928845	0,46191564	0,1147266	7,010736
109,72363	1,0954118	0,46292385	0,11492614	7,0172396
109,92383	1,0970402	0,46407539	0,11520346	7,0237374
110,12402	1,0996199	0,4650484	0,11542591	7,0235691
110,32422	1,1009526	0,4660151	0,11567878	7,0108142
110,52441	1,1033189	0,46710554	0,11592986	7,0389791
110,72461	1,1061853	0,46793807	0,11612058	7,0134668
110,9248	1,1075753	0,46905982	0,11638955	7,041563
111,125	1,1095941	0,47007993	0,11662906	7,0333395
111,3252	1,1116141	0,47107163	0,11682384	7,0531855
111,52539	1,1133134	0,4720231	0,11705989	7,0321741
111,72559	1,1155736	0,47305417	0,11730011	7,0455232
111,92578	1,1180687	0,47403854	0,11751552	7,0406771
112,12598	1,119771	0,47499245	0,11775014	7,041368
112,32617	1,1209679	0,47603241	0,11798333	7,0232124
112,52637	1,1243641	0,47698557	0,11819254	7,0222416
112,72656	1,1257833	0,47800994	0,11842381	7,0344691
112,92676	1,1272883	0,47912887	0,11866964	7,0466084
113,12695	1,1296868	0,48010805	0,1188816	7,0473118
113,32715	1,1318541	0,48110148	0,11915343	7,0271006
113,52734	1,1340803	0,4820452	0,11934678	7,0429263
113,72754	1,135776	0,48312575	0,11962171	7,0489793
113,92773	1,1371845	0,48396137	0,11983951	7,0400276
114,12793	1,1393499	0,48510569	0,12003882	7,0494614
114,32813	1,1414433	0,48615903	0,12027571	7,0455418
114,52832	1,1427879	0,48721161	0,12053657	7,0472269
114,72852	1,1444968	0,48818612	0,12079957	7,0513048
114,92871	1,1471081	0,48924503	0,12094342	7,0552673
115,12891	1,1500925	0,49034065	0,12122396	7,0623279
115,3291	1,151318	0,4913412	0,12144175	7,051733
115,5293	1,1525768	0,49246293	0,12170965	7,0608125
115,72949	1,1542857	0,49335551	0,12194093	7,047905
115,92969	1,1573595	0,4942013	0,12216326	7,0489206
116,12988	1,1604559	0,49534157	0,12240336	7,0568647
116,33008	1,1617917	0,49641395	0,12260912	7,0813336
116,53027	1,163801	0,49750945	0,12281845	7,0791583
116,73047	1,1648285	0,4983592	0,12306273	7,0653253
116,93066	1,1686265	0,49953249	0,12330998	7,0939612
117,13086	1,1696529	0,50042421	0,12356213	7,0762596
117,33105	1,1714661	0,50143003	0,12379711	7,0636506
117,53125	1,1734891	0,5025261	0,12402517	7,0781875
117,73145	1,1748505	0,50349128	0,12428723	7,0751901
117,93164	1,1771506	0,50435138	0,12449226	7,0595508
118,13184	1,1796767	0,50557047	0,12474465	7,0926576
118,33203	1,18182	0,50659466	0,12497497	7,0849833
118,53223	1,1842334	0,50752652	0,12520446	7,0800009
118,73242	1,185686	0,50847322	0,12546425	7,0705647
118,93262	1,1877269	0,5094642	0,12567274	7,0778093
119,13281	1,188097	0,51043677	0,12592119	7,0672979
119,33301	1,1909801	0,51157737	0,12617001	7,0762177
119,5332	1,1933315	0,51264173	0,12638935	7,086113
119,7334	1,1951888	0,51364505	0,1266019	7,0986314
119,93359	1,1975175	0,51467723	0,12684308	7,1006413
120,13379	1,1991763	0,51567352	0,12711683	7,0898275
120,33398	1,2008625	0,51675451	0,12733391	7,0826516
120,53418	1,2027216	0,51770753	0,12758236	7,0943851
120,73438	1,2051493	0,51871794	0,12782748	7,0790997
120,93457	1,2072623	0,51977861	0,12801427	7,0877872
121,13477	1,2095493	0,52071434	0,12824757	7,0888281
121,33496	1,2110144	0,52160293	0,12843794	7,0900531
121,53516	1,2143189	0,52281845	0,12875211	7,1169252
121,73535	1,2161356	0,52363563	0,12892231	7,095911
121,93555	1,2170857	0,52471554	0,12915729	7,0903101
122,13574	1,2195313	0,52568424	0,12936638	7,1102824
122,33594	1,2214428	0,52669716	0,12964633	7,0903406
122,53613	1,2251288	0,52780217	0,12990576	7,1103258
122,73633	1,2253124	0,52890658	0,13017961	7,1122046
122,93652	1,2272435	0,52995092	0,13034338	7,1202412
123,13672	1,2293583	0,53096443	0,13056524	7,1182775
123,33691	1,2314349	0,53188282	0,13081393	7,0991039
123,53711	1,2337387	0,53287029	0,13102874	7,112186
123,7373	1,2346125	0,53403842	0,13128495	7,1081839
123,9375	1,2372792	0,53510422	0,13152958	7,1124878
124,1377	1,2393814	0,53616917	0,1317741	7,1226988
124,33789	1,242094	0,53706855	0,13199572	7,1002755
124,53809	1,2430608	0,5382092	0,1322425	7,1256781
124,73828	1,2454242	0,53916681	0,13244456	7,1176319
124,93848	1,2474447	0,54010051	0,13271639	7,1063695
125,13867	1,2478632	0,54118282	0,13294683	7,1037235
125,33887	1,2517875	0,54211468	0,13320996	7,112391
125,53906	1,253342	0,54316926	0,13345543	7,1202397
125,73926	1,2547642	0,54428554	0,13364926	7,1326766
125,93945	1,2573189	0,54515702	0,13390331	7,1138763
126,13965	1,2594718	0,54624736	0,13415642	7,1217084
126,33984	1,261853	0,54742354	0,13436718	7,1261334
126,54004	1,2635618	0,54838616	0,13459942	7,1103268
126,74023	1,2660229	0,54952413	0,13488556	7,1248503
126,94043	1,2675202	0,55044299	0,13514391	7,1130595
127,14063	1,2698936	0,55169207	0,13535862	7,1416526
127,34082	1,2719834	0,55271912	0,13559967	7,1392212
127,54102	1,273551	0,55363697	0,13582355	7,1281104
127,74121	1,2752944	0,55477881	0,13607988	7,1303921
127,94141	1,2776268	0,55572128	0,13626809	7,1237316
128,1416	1,2799287	0,55667162	0,13649616	7,1340685
128,3418	1,2812132	0,55768585	0,13681784	7,1277456
128,54199	1,2835413	0,55870897	0,13701692	7,1382837
128,74219	1,2859756	0,55990547	0,13725643	7,140645
128,94238	1,2870443	0,56088412	0,13748793	7,1366243
129,14258	1,2899548	0,56195343	0,13775536	7,1691999
129,34277	1,2906963	0,56295621	0,13799869	7,1372337
129,54297	1,2935495	0,56390887	0,13820861	7,1367154
129,74316	1,2954742	0,56500274	0,13846338	7,1422148
129,94336	1,2971586	0,56600875	0,13866031	7,142664
130,14355	1,2994289	0,5668208	0,13884698	7,1310945
130,34375	1,3022125	0,5679372	0,13914731	7,1393843
130,54395	1,3022751	0,56894916	0,13936763	7,1500926
130,74414	1,3062632	0,57003409	0,13961953	7,1490555
130,94434	1,3072687	0,57105899	0,13985665	7,1410394
131,14453	1,3100654	0,57213509	0,14007935	7,1695461
131,34473	1,3119566	0,57328671	0,14035571	7,1668773
131,54492	1,3144696	0,57420677	0,14056563	7,1556802
131,74512	1,315971	0,575441	0,14084534	7,1780519
131,94531	1,3186383	0,576451	0,14104155	7,1598883
132,14551	1,3192225	0,5774349	0,14129263	7,1650543
132,3457	1,3220197	0,57846254	0,1415783	7,1643734
132,5459	1,3244832	0,57943666	0,14174266	7,1544247
132,74609	1,3263214	0,58029729	0,14201413	7,1507072
132,94629	1,3271046	0,58148801	0,14224184	7,1576862
133,14648	1,3303024	0,58266747	0,14251271	7,1756949
133,34668	1,3315874	0,58359092	0,14272061	7,1670351
133,54688	1,3332522	0,58459032	0,14300127	7,1681657
133,74707	1,3360029	0,58580136	0,14323577	7,1807442
133,94727	1,3375282	0,5869109	0,14350414	7,1723371
134,14746	1,3395417	0,58786076	0,14378133	7,1735072
134,34766	1,3414627	0,5889377	0,143971	7,1580086
134,54785	1,3430572	0,58997393	0,14423208	7,1562266
134,74805	1,3451523	0,59104413	0,14446086	7,1633415
134,94824	1,3471049	0,59223497	0,14465313	7,1793327
135,14844	1,3496894	0,5932098	0,14487034	7,167347
135,34863	1,3518775	0,59430349	0,14516233	7,1782446
135,54883	1,3537073	0,59538311	0,14540255	7,1816058
135,74902	1,355195	0,5964914	0,14567736	7,176404
135,94922	1,3567305	0,59754813	0,14589505	7,1934981
136,14941	1,3597614	0,59857756	0,14620301	7,1796613
136,34961	1,3616085	0,59973001	0,14641282	7,1899462
136,5498	1,3642859	0,60073406	0,14666164	7,1831741
136,75	1,3650715	0,60164356	0,14694038	7,1726918
136,9502	1,3683146	0,60271585	0,147175	7,1821008
137,15039	1,3698089	0,60377157	0,1473563	7,1868734
137,35059	1,3718712	0,60501462	0,14761668	7,2089667
137,55078	1,3740456	0,60595018	0,14784653	7,2010798
137,75098	1,3751084	0,60695243	0,1481217	7,1950965
137,95117	1,3771951	0,60796571	0,14835238	7,1896729
138,15137	1,3797992	0,60908574	0,14860596	7,189888
138,35156	1,3812536	0,61023355	0,14885525	7,2001019
138,55176	1,3836086	0,61131191	0,14914533	7,1936316
138,75195	1,386112	0,61241132	0,14935634	7,1989284
138,95215	1,3877547	0,61343783	0,14959036	7,192215
139,15234	1,3893157	0,61448437	0,14988473	7,1980834
139,35254	1,3907945	0,61539173	0,15009955	7,1881685
139,55273	1,3939112	0,61647213	0,15037878	7,1843772
139,75293	1,3951588	0,61744529	0,1505602	7,1938162
139,95313	1,3970411	0,6184532	0,15084933	7,1911092
140,15332	1,3992929	0,61962456	0,15105961	7,1830101
140,35352	1,401577	0,62083435	0,15134515	7,2138014
140,55371	1,4035434	0,6218794	0,15156034	7,2153974
140,75391	1,4047986	0,62285715	0,15175273	7,1921668
140,9541	1,4078975	0,62396675	0,15200081	7,2078395
141,1543	1,409325	0,62505049	0,15228565	7,2044635
141,35449	1,4110291	0,62596482	0,1526182	7,1927705
141,55469	1,413756	0,62706721	0,15279783	7,1937895
141,75488	1,4157254	0,6281929	0,1530229	7,1955833
141,95508	1,4173836	0,62926149	0,15330833	7,2073002
142,15527	1,4192802	0,6303494	0,15350956	7,2141042
142,35547	1,4216304	0,63128155	0,15372485	7,2020235
142,55566	1,4244682	0,63247901	0,15401421	7,223465
142,75586	1,425699	0,63347155	0,15428604	7,2036462
142,95605	1,4282268	0,63468289	0,15455525	7,2204099
143,15625	1,4292318	0,63561058	0,15475337	7,2090139
143,35645	1,4322174	0,6368525	0,15504786	7,2177896
143,55664	1,4341569	0,63791716	0,15532555	7,2096281
143,75684	1,4360863	0,63894957	0,15552855	7,2163949
143,95703	1,4380461	0,64000219	0,15573871	7,2132449
144,15723	1,4394903	0,64095253	0,15601198	7,2055874
144,35742	1,4423615	0,64215434	0,15628727	7,2301784
144,55762	1,4432716	0,64312035	0,15653954	7,2167697
144,75781	1,4457214	0,64429408	0,15675782	7,2194519
144,95801	1,4472419	0,64526224	0,15699887	7,2113304
145,1582	1,4495015	0,64629525	0,15718041	7,2146091
145,3584	1,4512622	0,64737612	0,15744402	7,2115946
145,55859	1,4544153	0,64852226	0,1577137	7,2322674
145,75879	1,455462	0,64955997	0,1579383	7,2258987
145,95898	1,4577186	0,65073323	0,15820441	7,2303319
146,15918	1,4592189	0,6517123	0,15841267	7,2198443
146,35938	1,4618045	0,65289336	0,15868962	7,2250142
146,55957	1,4633471	0,65388238	0,15891708	7,2208042
146,75977	1,4656389	0,65509063	0,15916899	7,2175293
146,95996	1,4684653	0,65609539	0,15941018	7,2251086
147,16016	1,4699668	0,65726799	0,15967914	7,2283006
147,36035	1,4718306	0,65824682	0,1599264	7,2172427
147,56055	1,4740449	0,65929025	0,16020575	7,2225423
147,76074	1,476227	0,66059875	0,16039814	7,250186
147,96094	1,4774287	0,66156924	0,16064768	7,2360072
148,16113	1,479615	0,66262811	0,1609486	7,2285504
148,36133	1,4814574	0,66373158	0,16116866	7,2384906
148,56152	1,4853656	0,66482377	0,16137943	7,2434158
148,76172	1,4865708	0,665896	0,16165115	7,2592115
148,96191	1,4882392	0,66702682	0,16183317	7,243453
149,16211	1,4898473	0,66801316	0,16212861	7,2463379
149,3623	1,4920253	0,66906226	0,16234593	7,2282548
149,5625	1,4938188	0,67021948	0,16259187	7,2340403
149,7627	1,4960861	0,67121887	0,16286848	7,2362337
149,96289	1,4975446	0,67236978	0,16318147	7,2432323
150,16309	1,4993733	0,6734218	0,16337636	7,2339973
150,36328	1,5019459	0,67448163	0,16362004	7,2265501
150,56348	1,5046698	0,67564821	0,16387327	7,2436261
150,76367	1,5059924	0,67681944	0,16412674	7,2502856
150,96387	1,507529	0,67788583	0,16437554	7,2377982
151,16406	1,5101796	0,67888957	0,16464189	7,2460866
151,36426	1,5118301	0,68012905	0,16491252	7,2517176
151,56445	1,5147388	0,68120992	0,16514392	7,2511191
151,76465	1,5159571	0,68235314	0,16542363	7,2584348
151,96484	1,5177143	0,683384	0,16567722	7,2461014
152,16504	1,5195405	0,68455213	0,16591565	7,2487845
152,36523	1,521678	0,6855163	0,16613977	7,2488761
152,56543	1,523068	0,68677336	0,16638643	7,2530165
152,76563	1,524815	0,68779093	0,16667543	7,2448325
152,96582	1,5278649	0,688784	0,16689277	7,2459679
153,16602	1,5295756	0,69002134	0,16718452	7,2558336
153,36621	1,5326953	0,69103014	0,16742808	7,2374687
153,56641	1,5337169	0,69209921	0,16767964	7,2440534
153,7666	1,5373164	0,69322795	0,16793714	7,2612257
153,9668	1,5376383	0,6943503	0,16814707	7,2642736
154,16699	1,5390962	0,69545913	0,16845064	7,2612877
154,36719	1,5415603	0,69643992	0,16869301	7,2626953
154,56738	1,5444499	0,6976546	0,16892429	7,2587605
154,76758	1,5454507	0,69873732	0,1692152	7,2611046
154,96777	1,5474111	0,69987035	0,16944684	7,2513142
155,16797	1,5493208	0,70086676	0,16969922	7,252717
155,36816	1,5523601	0,70228308	0,16988529	7,2747688
155,56836	1,554119	0,70313549	0,17021427	7,2481408
155,76855	1,5563148	0,70431143	0,17042992	7,2615061
155,96875	1,5576386	0,70535123	0,17068565	7,2556109
156,16895	1,5586799	0,70646876	0,17095354	7,2511764
156,36914	1,56151	0,70758313	0,17118315	7,2646985
156,56934	1,5632105	0,70862222	0,1714607	7,2670083
156,76953	1,5668118	0,70980918	0,17165859	7,270658
156,96973	1,5674889	0,71076548	0,17195678	7,2552729
157,16992	1,5691882	0,71195096	0,1721772	7,2771769
157,37012	1,5720791	0,71313423	0,17247802	7,2795997
157,57031	1,5743959	0,71414393	0,17271252	7,2608094
157,77051	1,5758449	0,71517873	0,17293067	7,261888
157,9707	1,5784687	0,71625441	0,1732136	7,2591338
158,1709	1,5792286	0,7174204	0,17341672	7,2696505
158,37109	1,5820646	0,71845818	0,17364502	7,254652
158,57129	1,5841085	0,71969336	0,17393033	7,2800007
158,77148	1,5861779	0,72084916	0,17419787	7,2680817
158,97168	1,5880555	0,72191101	0,17443463	7,269999
159,17188	1,5906268	0,723032	0,17474094	7,2605052
159,37207	1,5922081	0,72411025	0,17497973	7,2751546
159,57227	1,5935898	0,72523308	0,17523497	7,2660313
159,77246	1,5963912	0,72628611	0,17544945	7,2629275
159,97266	1,5992987	0,7275117	0,17574453	7,2751307
160,17285	1,6000575	0,72851193	0,17596221	7,2755423
160,37305	1,6020781	0,72967696	0,17622104	7,2890058
160,57324	1,6041023	0,73083031	0,17649847	7,2684827
160,77344	1,6064852	0,73197287	0,17671055	7,2884912
160,97363	1,6081887	0,73295379	0,17698978	7,274972
161,17383	1,6104275	0,73431897	0,17724861	7,2827568
161,37402	1,6121006	0,73533726	0,1775369	7,2728019
161,57422	1,6141325	0,73665923	0,17776866	7,2896609
161,77441	1,6153139	0,73755455	0,17805324	7,2786679
161,97461	1,6180718	0,73869848	0,17826974	7,2950978
162,1748	1,6193807	0,73979646	0,17852701	7,2761011
162,375	1,6220474	0,7409451	0,17877154	7,2876949
162,5752	1,6237563	0,74208319	0,17905852	7,2756534
162,77539	1,62682	0,74328661	0,17929982	7,2925725
162,97559	1,6273332	0,74427444	0,1795398	7,2774029
163,17578	1,6305929	0,74557203	0,17978086	7,2969508
163,37598	1,6316378	0,74656498	0,18003647	7,2733741
163,57617	1,6326696	0,74771684	0,18034396	7,2785568
163,77637	1,6363144	0,74887323	0,18056975	7,2849774
163,97656	1,6376424	0,75000817	0,1808157	7,2760377
164,17676	1,6395766	0,75121093	0,18104412	7,3002405
164,37695	1,6411549	0,75212783	0,18131654	7,2813249
164,57715	1,643458	0,75326002	0,18157966	7,264255
164,77734	1,6457516	0,754502	0,18184029	7,3020415
164,97754	1,6480649	0,75553197	0,18208659	7,2875195
165,17773	1,6495746	0,75658882	0,18233338	7,2866383
165,37793	1,6529369	0,75790441	0,18262859	7,2872186
165,57813	1,6533715	0,75893116	0,1829028	7,2893715
165,77832	1,6558665	0,76018673	0,18311775	7,2914548
165,97852	1,6579425	0,76134872	0,18345243	7,2909136
166,17871	1,6597944	0,76247394	0,18365675	7,3033929
166,37891	1,6621596	0,76361948	0,18394659	7,2955866
166,5791	1,664629	0,76476824	0,18421818	7,2943063
166,7793	1,6659528	0,7660166	0,18444863	7,2862673
166,97949	1,6680014	0,76714873	0,18476304	7,2767339
167,17969	1,6711676	0,76829529	0,18501365	7,2830071
167,37988	1,6718477	0,76936507	0,18523777	7,2879601
167,58008	1,6736007	0,77046537	0,18551186	7,2792683
167,78027	1,6766131	0,77172202	0,18580541	7,3001409
167,98047	1,6777003	0,77267981	0,1860003	7,2773542
168,18066	1,6807276	0,77387261	0,18629503	7,2859182
168,38086	1,6821402	0,77504122	0,18656412	7,3075318
168,58105	1,6846269	0,77612746	0,18685755	7,3003292
168,78125	1,6850936	0,77723473	0,18712413	7,2883353
168,98145	1,6893572	0,77844107	0,18731366	7,3036199
169,18164	1,6901177	0,77959633	0,18766922	7,3036151
169,38184	1,6924477	0,78070354	0,18786007	7,2974133
169,58203	1,6937214	0,78189176	0,18815659	7,3039989
169,78223	1,6956407	0,78298223	0,18839657	7,3023081
169,98242	1,6977	0,78421068	0,18872005	7,2938104
170,18262	1,699791	0,78531826	0,1889524	7,2950935
170,38281	1,7008162	0,78651136	0,18923306	7,3048687
170,58301	1,7036694	0,78769243	0,18954509	7,3049874
170,7832	1,7059892	0,78883278	0,18974929	7,2933569
170,9834	1,707899	0,78988904	0,19003746	7,2821627
171,18359	1,7104107	0,79111385	0,19029391	7,307292
171,38379	1,7119813	0,79218113	0,19053985	7,292212
171,58398	1,7138946	0,79348284	0,19083352	7,3064899
171,78418	1,7157513	0,79457504	0,19111894	7,3084641
171,98438	1,7189461	0,79579026	0,19131242	7,3157063
172,18457	1,7190135	0,79677856	0,19161275	7,2943935
172,38477	1,7227149	0,79797375	0,19185989	7,3177648
172,58496	1,7242301	0,79898196	0,19209762	7,3113284
172,78516	1,7260623	0,80021125	0,19241011	7,3101168
172,98535	1,7286938	0,80139959	0,192647	7,3109784
173,18555	1,7301625	0,80256498	0,19291012	7,3190856
173,38574	1,7321771	0,80372459	0,1931853	7,3013935
173,58594	1,7355257	0,80509251	0,19345462	7,3283811
173,78613	1,7370653	0,80612165	0,19375245	7,3088889
173,98633	1,7386818	0,8072778	0,19404672	7,303863
174,18652	1,7399293	0,80847728	0,19428766	7,3224964
174,38672	1,741246	0,80963242	0,19455293	7,3144403
174,58691	1,744113	0,81068188	0,1947718	7,3057079
174,78711	1,7457694	0,81190169	0,19506331	7,3053975
174,9873	1,7484307	0,81315577	0,19533359	7,3133426
175,1875	1,7496282	0,81420571	0,19557847	7,3102126
175,3877	1,7527103	0,81543171	0,19584064	7,3287039
175,58789	1,7538369	0,81663364	0,19614014	7,3225465
175,78809	1,7561775	0,81776094	0,19644357	7,3079615
175,98828	1,7585939	0,81908888	0,19670419	7,3214316
176,18848	1,7609566	0,82027358	0,19700776	7,3219318
176,38867	1,7614079	0,82132405	0,19722556	7,3070598
176,58887	1,7638034	0,82253164	0,19750383	7,3153253
176,78906	1,7661113	0,82374102	0,19773822	7,3134165
176,98926	1,7693603	0,82484013	0,19802327	7,318603
177,18945	1,7709666	0,82598346	0,19832398	7,3203077
177,38965	1,7710984	0,82705671	0,19851351	7,3027549
177,58984	1,7736512	0,82824612	0,1988253	7,3161321
177,79004	1,7760563	0,82939249	0,19906767	7,3187633
177,99023	1,778453	0,83054972	0,199402	7,3139973
178,19043	1,7795742	0,8318364	0,19964413	7,3202429
178,39063	1,7825818	0,83309722	0,19993255	7,3340197
178,59082	1,7841738	0,83414578	0,20019877	7,3190851
178,79102	1,7856538	0,8352921	0,20050901	7,3223295
178,99121	1,7876655	0,8365196	0,20076258	7,3050766
179,19141	1,7900133	0,83782363	0,2010238	7,3180046
179,3916	1,7921394	0,8389262	0,20127572	7,3211775
179,5918	1,7952961	0,84010625	0,20153563	7,3349228
179,79199	1,7972791	0,8412841	0,20183882	7,3176775
179,99219	1,7990822	0,84239483	0,20206104	7,3297095
180,19238	1,7998195	0,84365791	0,20238392	7,3254466
180,39258	1,8022823	0,84477228	0,20264538	7,3278613
180,59277	1,8045539	0,84591901	0,20291708	7,3153162
180,79297	1,8055445	0,8471086	0,20317735	7,3240252
180,99316	1,8090111	0,84843826	0,2034332	7,3278899
181,19336	1,8094426	0,84950626	0,20379198	7,3244467
181,39355	1,811586	0,85071355	0,20398235	7,3365397
181,59375	1,8135154	0,85195321	0,20428865	7,3266511
181,79395	1,8161988	0,85304624	0,20458649	7,3231306
181,99414	1,8171519	0,85429907	0,20481096	7,3173537
182,19434	1,8214571	0,85546088	0,20513062	7,3188601
182,39453	1,82136	0,85670173	0,20539947	7,3147888
182,59473	1,8242604	0,85793668	0,20563635	7,3304877
182,79492	1,8262893	0,85908264	0,20592381	7,3338618
182,99512	1,8278098	0,86022228	0,20620626	7,3217168
183,19531	1,8300498	0,86147434	0,20646784	7,3251534
183,39551	1,8320847	0,8626169	0,20674109	7,3220978
183,5957	1,8335253	0,86382174	0,2069651	7,3180146
183,7959	1,8357486	0,86507571	0,20730266	7,326129
183,99609	1,8384182	0,86634976	0,20753632	7,3467412
184,19629	1,8394911	0,86726469	0,20786171	7,3191872
184,39648	1,8419564	0,86870587	0,20813675	7,3283162
184,59668	1,8443418	0,86995667	0,20842648	7,3381162
184,79688	1,8454427	0,87109476	0,20868888	7,3174005
184,99707	1,8479997	0,87236637	0,20896776	7,3339415
185,19727	1,8516165	0,87364411	0,20922481	7,3418312
185,39746	1,8521589	0,87484664	0,20953384	7,3332734
185,59766	1,8545187	0,87597883	0,20981582	7,3329339
185,79785	1,8560749	0,87716293	0,21011078	7,3248072
185,99805	1,8576717	0,87850827	0,21037832	7,3355665
186,19824	1,8608129	0,87945163	0,21066673	7,3221874
186,39844	1,8611836	0,88078624	0,21096148	7,326808
186,59863	1,8644321	0,88172787	0,21116614	7,305747
186,79883	1,8666154	0,88296348	0,2114882	7,3136106
186,99902	1,8686163	0,88442481	0,21173319	7,3431807
187,19922	1,8704301	0,88560671	0,21204868	7,3226275
187,39941	1,8729383	0,88683599	0,21232551	7,334249
187,59961	1,8743753	0,88803446	0,21258995	7,3256726
187,7998	1,8776262	0,88938928	0,21290687	7,3457804
188	1,878075	0,89045089	0,21316558	7,3329697
188,2002	1,8800879	0,89182502	0,21344005	7,347403
188,40039	1,8823212	0,8929767	0,21378022	7,3412743
188,60059	1,8837565	0,8941521	0,21401925	7,3467498
188,80078	1,8865776	0,8953132	0,21429406	7,3320141
